provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
perseus_vault,raw,conflict,1.0,1.0,0.2,1.0,1.0,0.0,0.0,,416.0,60.0,15.844333916902542
perseus_vault,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,401.0,60.0,45.38809698230276
perseus_vault,raw,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0.0,,370.0,51.5,15.61445853440091
perseus_vault,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,446.5,66.5,15.988249971996993
perseus_vault,raw,procedure,1.0,1.0,0.2,0.8666666666666666,1.0,0.2,1.0,0.8,552.4,84.0,16.031624819152057
perseus_vault,raw,protocol,1.0,1.0,0.4,0.5,1.0,0.2,1.0,1.0,530.0,77.0,16.696750069968402
perseus_vault,raw,scope,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,143.66666666666666,22.0,31.022041686810553
perseus_vault,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,523.0,80.66666666666667,15.799305324132243
perseus_vault,raw,temporal_asof,0.5,0.5,0.1,0.25,0.5,0.1,0.5,0.0,456.0,64.5,16.82777050882578
perseus_vault,raw,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,385.25,55.25,20.59850000659935
